text,label
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. دون تأكيد رسمي حتى الآن,fake
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. بحسب مصادر مطلعة,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. في بيان رسمي اليوم. لن تصدق ما حدث,real
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. وفقاً لتقارير إعلامية. وسط تفاعل واسع على مواقع التواصل,real
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. خبر يهز العالم,fake
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. تداولته مواقع التواصل الاجتماعي. في تطور جديد للأحداث,real
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. دون تأكيد رسمي حتى الآن,real
تحويل جميع السيارات إلى طائرة خلال عام واحد.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وسط تفاعل واسع على مواقع التواصل,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. كارثة غير متوقعة,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. دون تأكيد رسمي حتى الآن,real
انخفض معدل االتضخم خلال الشهر الماضي وفقاً للبنك المركزي. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. وذلك وفقًا لتقارير متداولة,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. بحسب مصادر مطلعة خبر يهز العالم,fake
أعلنت وزارة االصحة عن تحديث جديد في نظام التطعيمات في مصر. في بيان رسمي اليوم. في تطور جديد للأحداث لن تصدق ما حدث,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. بحسب مصادر مطلعة كارثة غير متوقعة,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. دون تأكيد رسمي حتى الآن خبر يهز العالم,real
االعثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. دون تأكيد رسمي حتى الآن,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. من مصادر غير مؤكدة. دون تأكيد رسمي حتى الآن,fake
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. صدمة كبيرة للجميع,fake
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. وذلك وفقًا لتقارير متداولة,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. في بيان رسمي اليوم. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. صدمة كبيرة للجميع,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. في بيان رسمي اليوم. لن تصدق ما حدث,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. وفقاً لتقارير إعلامية. دون تأكيد رسمي حتى الآن,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. وذلك وفقًا لتقارير متداولة,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً.,fake
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. وسط تفاعل واسع على مواقع التواصل,real
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. حسب مصادر رسمية.,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. وذلك وفقًا لتقارير متداولة كارثة غير متوقعة,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. دون تأكيد رسمي حتى الآن,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. خبر يهز العالم,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. وفقاً لتقارير إعلامية. صدمة كبيرة للجميع,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. في بيان رسمي اليوم. في تطور جديد للأحداث,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل,real
